course1,course2,course3,count
1,6,25,1
1,6,26,1
1,6,45,1
1,6,56,1
1,6,63,1
1,6,70,1
1,6,88,1
1,6,100,1
1,6,102,2
1,6,117,1
1,6,141,1
1,6,155,1
1,6,167,1
1,6,193,1
1,6,196,1
1,7,17,1
1,7,32,1
1,7,42,1
1,7,46,1
1,7,50,1
1,7,77,1
1,7,78,1
1,7,88,1
1,7,99,1
1,7,118,1
1,7,123,1
1,7,124,2
1,7,128,1
1,7,143,1
1,7,145,1
1,7,166,1
1,7,169,1
1,7,175,1
1,7,179,1
1,7,185,1
1,7,192,1
1,7,199,1
1,8,10,1
1,8,25,1
1,8,35,1
1,8,58,1
1,8,59,1
1,8,76,1
1,8,106,1
1,8,110,1
1,8,121,1
1,8,147,1
1,8,157,1
1,8,174,1
1,8,183,1
1,8,196,1
1,9,41,1
1,9,53,1
1,9,58,1
1,9,72,1
1,9,93,1
1,9,98,1
1,9,104,1
1,9,124,1
1,9,127,2
1,9,129,1
1,9,136,1
1,9,143,1
1,9,157,1
1,9,170,1
1,9,173,1
1,9,177,1
1,9,188,1
1,9,189,1
1,9,195,1
1,10,11,1
1,10,34,1
1,10,102,1
1,10,146,1
1,10,150,1
1,10,164,1
1,10,188,1
1,11,14,1
1,11,42,1
1,11,46,1
1,11,57,1
1,11,62,1
1,11,64,1
1,11,65,1
1,11,77,1
1,11,79,1
1,11,85,1
1,11,91,1
1,11,125,1
1,11,137,1
1,11,175,1
1,11,181,1
1,11,191,1
1,11,198,1
1,12,13,1
1,12,18,1
1,12,21,1
1,12,26,1
1,12,47,1
1,12,60,1
1,12,64,1
1,12,66,1
1,12,99,1
1,12,124,1
1,12,144,1
1,12,195,1
1,12,199,1
1,13,17,1
1,13,32,1
1,13,34,1
1,13,55,1
1,13,77,1
1,13,83,1
1,13,98,1
1,13,120,1
1,13,132,1
1,13,139,1
1,13,141,1
1,13,146,1
1,13,153,2
1,13,156,2
1,13,159,1
1,13,163,1
1,13,164,1
1,13,176,5
1,13,187,1
1,14,15,3
1,14,22,1
1,14,29,1
1,14,35,9
1,14,47,1
1,14,51,1
1,14,59,2
1,14,73,2
1,14,87,1
1,14,88,1
1,14,91,1
1,14,103,1
1,14,109,1
1,14,120,1
1,14,121,1
1,14,149,1
1,14,156,1
1,14,176,1
1,14,183,1
1,15,35,4
1,15,54,1
1,15,59,1
1,15,87,1
1,15,89,1
1,15,90,1
1,15,96,1
1,15,105,1
1,15,113,1
1,15,127,1
1,15,135,1
1,15,147,1
1,15,194,1
1,15,197,1
1,15,198,1
1,15,199,1
1,16,20,1
1,16,48,1
1,16,50,1
1,16,75,1
1,16,89,1
1,16,104,1
1,16,120,1
1,16,121,1
1,16,125,1
1,16,134,1
1,16,157,1
1,16,160,1
1,16,177,1
1,16,187,1
1,17,49,1
1,17,59,1
1,17,64,1
1,17,79,1
1,17,92,1
1,17,93,1
1,17,112,1
1,17,125,1
1,17,129,1
1,17,130,1
1,17,132,1
1,17,141,1
1,17,150,1
1,17,186,1
1,17,191,1
1,18,35,1
1,18,37,1
1,18,72,1
1,18,76,1
1,18,81,1
1,18,83,1
1,18,105,1
1,18,106,1
1,18,110,1
1,18,125,1
1,18,130,1
1,18,137,1
1,18,141,1
1,18,147,1
1,18,182,1
1,19,22,1
1,19,55,1
1,19,84,1
1,19,107,1
1,19,123,1
1,19,163,1
1,19,166,1
1,19,169,1
1,19,173,1
1,19,181,1
1,20,33,1
1,20,45,2
1,20,49,1
1,20,52,1
1,20,89,1
1,20,99,1
1,20,105,1
1,20,112,1
1,20,113,1
1,20,115,1
1,20,123,1
1,20,125,1
1,20,129,1
1,20,135,1
1,20,139,1
1,20,141,1
1,20,145,1
1,20,157,1
1,20,185,1
1,21,27,1
1,21,52,1
1,21,60,1
1,21,73,1
1,21,121,1
1,21,154,2
1,21,172,1
1,21,192,2
1,21,194,1
1,21,196,1
1,22,23,1
1,22,33,1
1,22,45,1
1,22,84,1
1,22,87,1
1,22,96,1
1,22,117,1
1,22,118,1
1,22,136,1
1,22,170,1
1,23,27,1
1,23,33,1
1,23,36,1
1,23,37,1
1,23,47,1
1,23,58,1
1,23,65,1
1,23,67,1
1,23,115,1
1,23,120,1
1,23,129,1
1,23,146,1
1,23,190,1
1,24,47,1
1,24,50,1
1,24,69,1
1,24,80,1
1,24,83,1
1,24,130,1
1,24,148,1
1,24,150,1
1,24,151,1
1,24,167,1
1,24,172,1
1,24,185,1
1,24,186,1
1,24,197,1
1,25,27,1
1,25,66,1
1,25,73,1
1,25,106,1
1,25,107,1
1,25,119,1
1,25,134,1
1,25,169,1
1,25,180,1
1,25,187,1
1,25,199,1
1,26,27,1
1,26,43,1
1,26,73,1
1,26,80,1
1,26,87,1
1,26,89,1
1,26,100,1
1,26,104,1
1,26,112,1
1,26,113,1
1,26,124,1
1,26,130,1
1,26,137,1
1,26,139,1
1,26,145,1
1,26,149,1
1,26,165,1
1,26,172,1
1,27,29,1
1,27,46,1
1,27,50,1
1,27,61,1
1,27,95,1
1,27,133,1
1,27,134,1
1,27,146,1
1,27,159,1
1,27,166,1
1,27,171,1
1,27,175,1
1,27,192,1
1,28,51,1
1,28,53,1
1,28,56,1
1,28,72,1
1,28,91,1
1,28,94,1
1,28,113,1
1,28,116,1
1,28,151,1
1,29,40,1
1,29,41,1
1,29,48,1
1,29,55,1
1,29,94,1
1,29,122,1
1,29,123,1
1,29,143,2
1,29,156,2
1,29,165,1
1,29,175,1
1,29,176,1
1,29,177,1
1,29,191,1
1,30,31,1
1,30,39,1
1,30,57,1
1,30,60,1
1,30,64,1
1,30,73,1
1,30,83,1
1,30,88,1
1,30,89,1
1,30,133,1
1,30,140,1
1,30,143,1
1,31,51,1
1,31,57,1
1,31,65,2
1,31,78,1
1,31,103,1
1,31,120,2
1,31,121,1
1,31,130,1
1,31,131,1
1,31,181,1
1,31,189,1
1,32,42,1
1,32,45,1
1,32,66,1
1,32,67,1
1,32,77,1
1,32,83,1
1,32,108,1
1,32,131,1
1,32,141,1
1,32,168,1
1,32,186,1
1,32,187,1
1,32,194,1
1,32,199,1
1,33,44,1
1,33,57,1
1,33,60,1
1,33,68,1
1,33,78,1
1,33,90,1
1,33,98,1
1,33,109,1
1,33,111,1
1,33,119,1
1,33,125,1
1,33,137,1
1,33,155,1
1,33,172,1
1,33,191,1
1,33,192,1
1,33,194,1
1,34,49,1
1,34,84,1
1,34,85,1
1,34,115,1
1,34,118,1
1,34,151,1
1,34,157,1
1,34,159,1
1,34,197,1
1,35,48,1
1,35,59,13
1,35,60,4
1,35,94,1
1,35,106,1
1,35,112,2
1,35,118,3
1,35,126,1
1,35,157,1
1,35,162,1
1,35,164,1
1,35,174,6
1,35,175,1
1,35,176,1
1,35,178,1
1,35,183,1
1,35,197,1
1,36,42,1
1,36,47,1
1,36,50,2
1,36,51,2
1,36,103,1
1,36,114,1
1,36,120,1
1,36,124,1
1,36,125,1
1,36,134,1
1,36,135,1
1,36,142,1
1,36,159,1
1,36,162,1
1,36,179,1
1,36,186,1
1,36,187,1
1,36,192,1
1,37,46,1
1,37,47,1
1,37,58,1
1,37,92,1
1,37,93,1
1,37,104,1
1,37,111,1
1,37,136,1
1,37,142,1
1,37,151,1
1,37,156,2
1,37,157,1
1,37,170,1
1,37,171,1
1,38,47,1
1,38,51,1
1,38,62,1
1,38,72,1
1,38,75,1
1,38,101,1
1,38,104,1
1,38,105,1
1,38,107,1
1,38,108,1
1,38,118,1
1,38,119,1
1,38,146,1
1,38,158,1
1,38,161,1
1,38,171,1
1,39,63,1
1,39,65,1
1,39,81,1
1,39,100,1
1,39,124,1
1,39,125,1
1,39,133,1
1,39,153,1
1,39,154,1
1,39,158,1
1,39,184,1
1,39,190,1
1,39,196,1
1,40,44,1
1,40,45,1
1,40,46,2
1,40,120,2
1,40,122,1
1,40,123,1
1,40,137,1
1,40,166,1
1,41,47,1
1,41,124,1
1,41,154,1
1,41,171,1
1,41,172,1
1,42,47,1
1,42,77,1
1,42,112,1
1,42,126,1
1,42,130,1
1,42,148,1
1,42,151,1
1,42,152,1
1,42,162,1
1,42,197,1
1,42,198,1
1,43,94,1
1,43,96,1
1,43,146,1
1,43,161,1
1,43,182,1
1,43,186,1
1,43,193,1
1,43,194,1
1,44,52,1
1,44,53,1
1,44,56,1
1,44,60,1
1,44,71,1
1,44,93,1
1,44,99,1
1,44,106,1
1,44,146,1
1,44,159,1
1,44,177,1
1,44,184,1
1,45,46,1
1,45,53,1
1,45,72,2
1,45,98,1
1,45,149,1
1,45,153,1
1,45,164,1
1,45,169,1
1,45,175,1
1,46,47,1
1,46,48,2
1,46,52,1
1,46,64,1
1,46,66,1
1,46,72,1
1,46,73,1
1,46,82,1
1,46,99,2
1,46,104,1
1,46,117,1
1,46,131,1
1,46,150,1
1,46,177,1
1,47,51,1
1,47,52,1
1,47,74,1
1,47,83,1
1,47,92,1
1,47,95,1
1,47,106,1
1,47,110,1
1,47,112,1
1,47,122,1
1,47,128,1
1,48,65,1
1,48,79,1
1,48,80,1
1,48,92,1
1,48,110,1
1,48,119,1
1,48,139,1
1,48,146,1
1,48,156,1
1,48,182,1
1,48,191,1
1,49,57,1
1,49,65,1
1,49,71,1
1,49,107,1
1,49,111,1
1,49,113,1
1,49,125,1
1,49,126,1
1,49,142,1
1,49,148,1
1,49,150,1
1,49,156,1
1,49,181,1
1,49,185,1
1,49,186,1
1,49,194,1
1,49,199,1
1,50,52,1
1,50,75,1
1,50,152,1
1,50,163,1
1,50,190,1
1,50,196,1
1,51,104,1
1,51,116,1
1,51,139,1
1,51,142,1
1,51,148,1
1,51,163,1
1,51,188,1
1,51,198,1
1,52,59,1
1,52,69,1
1,52,77,1
1,52,122,1
1,52,144,1
1,52,148,1
1,52,149,1
1,52,158,1
1,52,169,1
1,52,193,1
1,52,196,1
1,53,86,1
1,53,87,1
1,53,101,1
1,53,104,1
1,53,108,1
1,53,132,1
1,53,136,1
1,53,138,1
1,53,143,1
1,53,152,1
1,53,154,1
1,53,172,1
1,53,178,1
1,53,189,1
1,54,65,1
1,54,99,1
1,54,106,1
1,54,122,1
1,54,133,1
1,54,148,1
1,54,149,1
1,54,164,1
1,54,169,1
1,55,61,1
1,55,62,2
1,55,65,1
1,55,78,1
1,55,93,1
1,55,149,1
1,55,153,1
1,55,157,1
1,55,171,1
1,55,176,1
1,56,58,1
1,56,63,1
1,56,76,1
1,56,88,1
1,56,94,1
1,56,101,1
1,56,105,1
1,56,109,1
1,56,112,1
1,56,135,1
1,56,138,1
1,56,149,1
1,56,150,1
1,56,155,1
1,56,179,2
1,56,184,1
1,57,58,1
1,57,68,1
1,57,89,1
1,57,122,1
1,57,130,1
1,57,161,1
1,57,168,1
1,57,171,1
1,57,174,1
1,57,175,1
1,57,180,1
1,58,100,1
1,58,121,1
1,58,135,1
1,58,147,2
1,58,182,1
1,59,60,1
1,59,78,1
1,59,83,1
1,59,97,1
1,59,106,3
1,59,127,1
1,59,133,1
1,59,140,1
1,59,157,1
1,59,164,1
1,59,188,1
1,60,72,1
1,60,85,1
1,60,93,1
1,60,95,1
1,60,124,1
1,60,147,1
1,60,149,1
1,60,159,1
1,60,175,1
1,60,183,1
1,60,187,1
1,60,191,1
1,60,195,1
1,60,199,1
1,61,74,1
1,61,83,2
1,61,97,1
1,61,104,1
1,61,106,1
1,61,108,1
1,61,142,1
1,61,156,1
1,61,168,1
1,61,173,1
1,61,179,1
1,61,191,1
1,62,67,1
1,62,80,1
1,62,89,1
1,62,109,1
1,62,153,1
1,62,163,1
1,62,166,1
1,63,66,1
1,63,80,1
1,63,114,1
1,63,147,1
1,63,161,1
1,63,166,1
1,64,97,1
1,64,119,1
1,64,157,1
1,64,161,1
1,64,180,1
1,65,74,1
1,65,84,1
1,65,85,1
1,65,94,1
1,65,100,1
1,65,117,1
1,65,123,2
1,65,132,1
1,65,140,1
1,65,144,1
1,65,145,1
1,65,149,1
1,65,167,1
1,65,185,1
1,66,93,1
1,66,95,1
1,66,116,1
1,66,130,1
1,66,136,1
1,66,138,1
1,66,144,1
1,66,147,1
1,66,169,1
1,66,174,1
1,66,183,1
1,66,186,1
1,67,97,1
1,67,104,1
1,67,118,1
1,67,120,1
1,67,128,1
1,67,142,1
1,68,83,2
1,68,85,1
1,68,93,1
1,68,96,1
1,68,101,1
1,68,103,1
1,68,104,1
1,68,116,1
1,68,121,1
1,68,181,1
1,68,182,1
1,68,198,1
1,69,75,1
1,69,76,1
1,69,77,1
1,69,100,1
1,69,111,1
1,69,116,2
1,69,124,1
1,69,132,1
1,69,136,1
1,69,145,1
1,69,155,1
1,69,163,1
1,69,165,1
1,69,167,1
1,69,185,1
1,70,92,1
1,70,105,1
1,70,110,1
1,70,115,1
1,70,123,1
1,70,156,1
1,70,157,1
1,70,160,1
1,70,165,1
1,70,176,1
1,71,86,1
1,71,105,1
1,71,120,1
1,71,127,1
1,71,129,1
1,71,139,1
1,71,141,1
1,71,150,1
1,71,156,1
1,71,187,1
1,71,190,1
1,71,197,1
1,72,77,1
1,72,84,1
1,72,90,1
1,72,115,1
1,72,118,1
1,72,128,1
1,72,131,1
1,72,142,1
1,72,145,1
1,72,146,1
1,72,159,1
1,72,162,1
1,72,170,1
1,72,187,1
1,72,188,1
1,72,199,1
1,73,76,1
1,73,87,2
1,73,91,1
1,73,138,1
1,73,153,2
1,73,171,1
1,73,173,1
1,73,176,1
1,73,186,1
1,73,187,1
1,74,79,1
1,74,116,1
1,74,133,1
1,74,161,1
1,74,173,1
1,74,183,1
1,74,193,1
1,74,196,1
1,75,85,1
1,75,99,1
1,75,108,1
1,75,110,1
1,75,112,1
1,75,131,1
1,75,139,1
1,75,158,1
1,75,159,1
1,75,171,1
1,75,177,1
1,76,95,1
1,76,107,1
1,76,122,1
1,76,133,1
1,76,161,2
1,76,170,1
1,77,78,1
1,77,101,1
1,77,126,1
1,77,131,1
1,77,141,1
1,77,164,1
1,77,178,1
1,77,188,1
1,77,189,1
1,78,89,1
1,78,96,1
1,78,98,1
1,78,99,1
1,78,100,1
1,78,103,1
1,78,107,1
1,78,122,1
1,78,160,1
1,78,178,1
1,78,190,1
1,78,198,1
1,79,99,1
1,79,131,1
1,79,141,1
1,79,152,1
1,79,160,1
1,79,184,1
1,80,100,1
1,80,104,1
1,80,110,1
1,80,118,1
1,80,125,1
1,80,131,1
1,80,139,1
1,80,158,1
1,80,164,1
1,80,165,1
1,80,167,1
1,80,191,1
1,81,84,1
1,81,91,1
1,81,94,1
1,81,102,1
1,81,124,1
1,81,130,1
1,81,140,1
1,81,162,1
1,81,187,1
1,81,189,1
1,81,195,1
1,82,87,1
1,82,113,1
1,82,124,1
1,82,125,1
1,82,136,1
1,82,143,1
1,82,179,1
1,82,180,1
1,82,185,1
1,82,192,1
1,83,85,1
1,83,96,1
1,83,106,1
1,83,107,1
1,83,127,1
1,83,136,1
1,83,138,1
1,83,154,1
1,83,160,1
1,83,163,1
1,83,167,1
1,83,174,1
1,83,175,1
1,83,183,1
1,83,195,1
1,84,126,1
1,84,134,1
1,84,138,1
1,84,145,1
1,84,165,1
1,84,168,1
1,84,171,1
1,84,175,1
1,84,176,1
1,84,184,1
1,84,189,1
1,85,86,1
1,85,92,1
1,85,110,1
1,85,111,1
1,85,113,1
1,85,144,1
1,85,160,1
1,85,163,1
1,85,170,1
1,85,177,1
1,86,89,1
1,86,110,1
1,86,111,1
1,86,116,1
1,86,123,1
1,86,138,1
1,86,143,1
1,86,146,1
1,86,151,1
1,86,152,1
1,86,166,1
1,86,181,1
1,86,190,1
1,86,196,1
1,87,100,1
1,87,104,1
1,87,127,1
1,87,150,1
1,87,157,1
1,87,164,1
1,87,182,1
1,87,196,1
1,87,197,1
1,87,198,1
1,88,102,1
1,88,119,1
1,88,125,1
1,88,160,1
1,88,189,1
1,89,107,1
1,89,116,1
1,89,122,1
1,89,125,1
1,89,184,1
1,89,194,1
1,90,92,1
1,90,110,1
1,90,116,1
1,90,121,1
1,90,137,1
1,90,140,1
1,90,143,1
1,90,156,1
1,90,166,1
1,91,106,1
1,91,139,1
1,91,144,1
1,91,158,1
1,91,168,1
1,91,178,1
1,91,181,1
1,91,194,1
1,92,97,1
1,92,104,1
1,92,124,1
1,92,183,1
1,92,188,1
1,93,173,2
1,93,174,1
1,94,97,1
1,94,117,1
1,94,128,1
1,94,147,2
1,94,151,1
1,94,157,1
1,94,158,1
1,95,96,1
1,95,101,1
1,95,111,1
1,95,112,1
1,95,123,1
1,95,134,1
1,95,135,1
1,95,138,1
1,95,174,1
1,95,175,1
1,95,198,1
1,96,98,1
1,96,99,1
1,96,103,1
1,96,108,1
1,96,116,1
1,96,123,2
1,96,126,1
1,96,133,2
1,96,161,1
1,96,168,1
1,96,175,1
1,96,182,1
1,96,196,1
1,97,118,1
1,97,122,1
1,97,161,1
1,97,170,1
1,97,177,1
1,97,178,1
1,97,195,1
1,98,112,1
1,98,117,1
1,98,128,1
1,98,131,1
1,98,150,1
1,98,151,1
1,98,166,1
1,98,172,1
1,98,183,1
1,98,196,1
1,99,102,2
1,99,117,1
1,99,128,1
1,99,130,1
1,99,135,1
1,99,140,1
1,99,162,1
1,99,163,1
1,99,165,1
1,99,173,1
1,99,179,2
1,99,180,1
1,99,198,1
1,100,120,1
1,100,161,1
1,101,107,1
1,101,109,1
1,101,110,1
1,101,121,1
1,101,178,2
1,101,185,1
1,101,190,1
1,101,194,1
1,102,112,1
1,102,116,1
1,102,117,1
1,102,141,1
1,102,146,1
1,102,165,1
1,102,168,1
1,102,183,1
1,102,193,1
1,103,112,1
1,103,195,1
1,104,108,1
1,104,115,1
1,104,130,1
1,104,137,1
1,104,146,1
1,104,169,2
1,104,174,1
1,104,177,1
1,104,181,1
1,104,185,1
1,104,198,1
1,105,123,1
1,105,141,1
1,105,148,1
1,105,150,1
1,106,114,1
1,106,123,1
1,106,133,1
1,106,147,1
1,106,150,1
1,106,164,1
1,106,186,1
1,106,196,1
1,106,199,1
1,107,109,1
1,107,132,2
1,107,142,1
1,107,143,1
1,107,155,1
1,107,176,2
1,107,184,1
1,108,121,1
1,108,132,1
1,108,139,1
1,108,163,1
1,108,177,1
1,108,198,1
1,109,113,1
1,109,129,1
1,109,130,1
1,109,168,1
1,109,184,1
1,110,126,1
1,110,129,1
1,110,141,1
1,110,174,1
1,110,175,2
1,110,182,1
1,111,112,1
1,111,121,1
1,111,136,1
1,111,141,1
1,111,148,1
1,111,159,1
1,111,171,1
1,111,180,1
1,112,156,1
1,112,157,1
1,112,188,1
1,113,115,1
1,113,135,1
1,113,157,1
1,113,166,1
1,113,173,1
1,113,176,1
1,114,121,1
1,114,123,1
1,114,142,2
1,114,157,1
1,114,185,1
1,115,137,2
1,115,158,1
1,115,163,1
1,115,168,1
1,115,170,1
1,115,177,1
1,115,195,1
1,116,121,2
1,116,141,1
1,116,145,1
1,116,170,1
1,116,180,1
1,116,193,1
1,117,121,1
1,117,133,1
1,117,162,1
1,117,188,1
1,117,198,1
1,118,131,1
1,118,147,1
1,118,168,2
1,118,173,1
1,118,195,1
1,119,125,1
1,119,136,1
1,119,166,1
1,119,174,1
1,119,182,1
1,119,184,1
1,119,190,1
1,119,192,1
1,120,121,1
1,120,132,1
1,120,134,1
1,120,164,1
1,120,165,1
1,120,175,1
1,120,176,1
1,120,179,1
1,120,183,1
1,121,134,1
1,121,139,3
1,121,155,1
1,121,156,1
1,121,173,1
1,121,189,1
1,121,198,1
1,122,174,1
1,122,182,1
1,122,193,1
1,123,153,1
1,123,154,1
1,123,161,1
1,123,171,1
1,123,179,1
1,123,180,1
1,123,189,1
1,123,196,1
1,124,127,1
1,124,131,1
1,124,142,1
1,124,170,1
1,124,193,1
1,124,196,1
1,125,130,1
1,125,139,1
1,125,141,1
1,125,185,1
1,125,186,1
1,125,196,1
1,126,127,1
1,126,161,1
1,126,171,1
1,126,175,1
1,126,189,1
1,127,138,1
1,127,139,1
1,127,145,1
1,127,150,1
1,127,162,1
1,127,175,1
1,127,194,1
1,127,197,1
1,128,129,1
1,128,164,1
1,128,165,2
1,128,180,1
1,128,181,1
1,128,183,1
1,128,191,1
1,129,142,1
1,129,156,1
1,130,180,1
1,131,133,1
1,131,143,1
1,131,170,1
1,131,176,1
1,132,161,2
1,132,190,1
1,132,194,1
1,133,134,1
1,133,137,1
1,133,139,1
1,133,150,1
1,133,160,1
1,133,162,1
1,133,172,1
1,133,176,1
1,133,178,1
1,133,188,1
1,134,145,1
1,134,165,1
1,134,178,1
1,134,195,1
1,135,139,1
1,135,163,1
1,135,167,1
1,135,169,1
1,135,188,1
1,135,189,1
1,135,191,1
1,136,141,1
1,136,147,1
1,136,160,1
1,136,164,1
1,136,188,1
1,137,138,1
1,137,144,1
1,137,160,1
1,137,166,1
1,137,167,2
1,137,176,1
1,137,177,1
1,137,182,1
1,137,193,1
1,137,194,1
1,138,166,1
1,138,184,2
1,138,195,1
1,139,142,1
1,139,153,1
1,139,158,1
1,139,164,1
1,139,178,1
1,139,185,1
1,140,154,1
1,140,157,1
1,140,162,1
1,140,176,1
1,140,183,1
1,140,197,1
1,141,160,1
1,141,162,1
1,141,184,1
1,141,185,1
1,141,192,1
1,141,196,1
1,141,198,1
1,142,143,1
1,142,166,1
1,142,168,1
1,142,184,1
1,142,185,1
1,143,145,1
1,143,149,1
1,143,185,1
1,143,187,1
1,144,185,1
1,145,150,1
1,145,159,1
1,145,177,1
1,145,180,1
1,146,151,1
1,146,162,1
1,146,169,1
1,146,177,1
1,146,194,1
1,146,197,1
1,147,150,1
1,147,154,1
1,147,164,1
1,147,165,1
1,147,182,1
1,147,187,2
1,148,171,1
1,149,166,1
1,149,170,1
1,150,155,1
1,150,164,1
1,150,187,1
1,151,152,1
1,151,153,1
1,151,171,1
1,151,182,1
1,152,182,1
1,153,170,1
1,153,178,1
1,153,179,1
1,154,155,1
1,154,160,1
1,154,170,1
1,154,188,1
1,154,193,1
1,155,160,1
1,155,166,1
1,155,188,1
1,155,189,1
1,156,178,1
1,156,194,1
1,157,170,2
1,157,171,1
1,157,187,1
1,157,198,1
1,158,179,1
1,159,190,1
1,159,193,1
1,160,175,1
1,160,187,1
1,161,183,1
1,162,168,1
1,162,178,1
1,163,169,1
1,163,193,1
1,164,166,1
1,164,176,1
1,165,167,1
1,165,180,1
1,165,196,1
1,166,179,2
1,167,169,1
1,167,171,1
1,167,176,2
1,167,186,1
1,168,176,1
1,169,181,1
1,169,187,1
1,170,172,1
1,171,176,1
1,171,190,1
1,172,181,1
1,173,194,1
1,173,195,2
1,173,196,1
1,174,198,1
1,175,178,1
1,176,178,1
1,177,189,1
1,178,186,1
1,178,192,1
1,178,195,1
1,179,197,1
1,180,194,1
1,181,183,1
1,181,190,1
1,181,194,1
1,181,196,1
1,181,199,1
1,182,190,1
1,183,189,1
1,184,188,1
1,184,193,1
1,185,188,1
1,186,190,1
1,186,197,1
1,187,191,1
1,188,191,1
1,189,193,2
1,191,196,1
1,191,197,1
1,194,199,1
2,3,4,6
2,3,12,1
2,3,13,3
2,3,14,16
2,3,15,6
2,3,17,1
2,3,27,1
2,3,30,1
2,3,35,18
2,3,42,1
2,3,47,1
2,3,48,4
2,3,56,1
2,3,68,1
2,3,70,1
2,3,74,3
2,3,86,3
2,3,90,1
2,3,94,1
2,3,96,1
2,3,103,1
2,3,112,1
2,3,141,1
2,3,155,2
2,3,162,1
2,3,167,1
2,3,170,1
2,3,172,1
2,3,176,3
2,3,182,2
2,3,185,1
2,3,186,1
2,3,188,1
2,4,10,20
2,4,14,1
2,4,24,1
2,4,25,2
2,4,26,1
2,4,32,1
2,4,35,2
2,4,42,1
2,4,43,1
2,4,47,4
2,4,48,4
2,4,49,6
2,4,68,2
2,4,78,1
2,4,80,1
2,4,86,4
2,4,90,1
2,4,94,1
2,4,99,1
2,4,107,1
2,4,112,1
2,4,121,2
2,4,123,1
2,4,139,1
2,4,141,1
2,4,147,1
2,4,155,1
2,4,160,1
2,4,164,2
2,4,174,1
2,4,178,1
2,4,179,1
2,4,187,1
2,4,195,1
2,4,196,1
2,4,198,1
2,4,199,1
2,5,11,1
2,5,13,1
2,5,25,1
2,5,27,1
2,5,31,1
2,5,42,1
2,5,65,1
2,5,96,1
2,5,99,1
2,5,121,1
2,5,184,2
2,5,188,1
2,5,194,1
2,6,43,1
2,6,52,1
2,6,111,1
2,6,126,1
2,6,133,1
2,6,135,1
2,6,143,1
2,6,155,1
2,6,171,1
2,6,175,1
2,6,184,1
2,7,13,1
2,7,26,1
2,7,38,1
2,7,58,1
2,7,59,1
2,7,64,1
2,7,112,1
2,7,114,1
2,7,123,1
2,7,134,1
2,7,149,1
2,7,193,1
2,8,16,1
2,8,28,1
2,8,35,1
2,8,37,1
2,8,42,1
2,8,70,1
2,8,72,1
2,8,74,1
2,8,82,1
2,8,87,1
2,8,97,1
2,8,116,1
2,8,119,1
2,8,124,1
2,8,128,1
2,8,130,1
2,8,131,1
2,8,152,1
2,8,190,1
2,8,195,1
2,9,16,1
2,9,36,1
2,9,64,1
2,9,65,1
2,9,66,1
2,9,74,1
2,9,75,1
2,9,104,1
2,9,161,1
2,9,181,1
2,9,194,1
2,10,12,8
2,10,13,6
2,10,14,3
2,10,15,2
2,10,19,1
2,10,33,1
2,10,35,10
2,10,42,1
2,10,47,14
2,10,48,8
2,10,68,2
2,10,74,2
2,10,77,1
2,10,83,1
2,10,88,1
2,10,89,1
2,10,94,4
2,10,95,1
2,10,98,2
2,10,107,1
2,10,126,1
2,10,127,1
2,10,132,1
2,10,135,1
2,10,144,1
2,10,147,1
2,10,154,2
2,10,163,2
2,10,164,2
2,10,176,5
2,10,182,2
2,10,187,1
2,10,194,1
2,10,198,1
2,11,26,1
2,11,31,1
2,11,65,1
2,11,77,1
2,11,91,1
2,11,97,1
2,11,155,1
2,11,167,1
2,11,179,1
2,11,194,1
2,11,197,1
2,12,16,1
2,12,27,1
2,12,35,1
2,12,42,1
2,12,47,2
2,12,48,2
2,12,49,6
2,12,57,1
2,12,69,1
2,12,72,1
2,12,74,3
2,12,78,1
2,12,86,2
2,12,94,2
2,12,103,1
2,12,104,1
2,12,108,1
2,12,109,2
2,12,111,1
2,12,112,1
2,12,115,1
2,12,130,1
2,12,131,1
2,12,144,1
2,12,154,1
2,12,158,1
2,12,160,1
2,12,175,1
2,12,176,1
2,13,14,1
2,13,15,1
2,13,30,2
2,13,47,1
2,13,61,1
2,13,68,1
2,13,71,1
2,13,73,1
2,13,74,1
2,13,85,1
2,13,86,1
2,13,94,2
2,13,101,1
2,13,109,1
2,13,117,1
2,13,120,1
2,13,122,1
2,13,146,1
2,13,147,1
2,13,154,1
2,13,156,1
2,13,162,2
2,13,163,4
2,13,164,1
2,13,176,5
2,13,177,2
2,13,182,1
2,14,15,5
2,14,17,1
2,14,27,1
2,14,35,16
2,14,38,1
2,14,47,1
2,14,48,2
2,14,49,1
2,14,62,1
2,14,94,1
2,14,116,1
2,14,124,1
2,14,126,1
2,14,147,1
2,14,154,1
2,14,155,1
2,14,157,1
2,14,165,1
2,14,171,1
2,14,175,1
2,14,176,1
2,14,189,1
2,14,193,1
2,14,196,1
2,15,28,1
2,15,35,7
2,15,41,1
2,15,47,1
2,15,49,2
2,15,88,1
2,15,102,1
2,15,106,1
2,15,108,1
2,15,111,1
2,15,128,1
2,15,135,1
2,15,153,1
2,15,177,1
2,15,178,1
2,15,179,1
2,15,187,1
2,16,32,1
2,16,48,1
2,16,53,1
2,16,65,1
2,16,78,1
2,16,81,1
2,16,107,1
2,16,111,1
2,16,123,1
2,16,134,1
2,17,18,1
2,17,22,1
2,17,59,1
2,17,65,1
2,17,70,1
2,17,71,1
2,17,82,1
2,17,97,1
2,17,99,1
2,17,106,1
2,17,111,1
2,17,115,1
